Visit_ID,Tourist_Origin,Destination _City,Destination_Type,Visitor_Type,Season,Visit_Date,Visitors_Count,Average_Rating,Revenue_USD,Average_Spending
VIS6491,Indonesia,Bali,City Tourism,International,Summer,3/3/2023,308,4.47,10400.29,33.76717532
VIS6492,France,Singapore,City Tourism,International,Summer,11/8/2022,3169,4.62,186054.1,58.71066583
VIS6493,Indonesia,Kuala Lumpur,Heritage,Domestic,Monsoon,5/9/2021,2320,3.88,588649.33,253.7281595
VIS6494,India,Rome,Adventure,Domestic,Winter,3/1/2021,4814,4.66,517998.77,107.6025696
VIS6495,Malaysia,Munnar,Beach,Domestic,Winter,4/12/2023,1107,3.77,247713.16,223.7697922
VIS6496,Dubai,Paris,Adventure,International,Summer,3/10/2021,1966,3.55,164226.6,83.53336724
VIS6497,Singapore,Paris,Beach,Domestic,Monsoon,2/11/2024,3661,4.15,823383.11,224.9066129
VIS6498,Dubai,Singapore,Wildlife,International,Summer,5/16/2021,72,4.97,10912.13,151.5573611
VIS6499,Indonesia,Kochi,Hill Station,International,Winter,11/25/2022,2887,2.73,151067,52.32663665
VIS6500,Malaysia,Bali,City Tourism,Domestic,Summer,6/7/2021,419,3.05,14580.66,34.79871122
VIS6501,France,Bali,Heritage,International,Summer,9/23/2022,4864,4.75,1427695.7,293.5229646
VIS6502,Dubai,Kuala Lumpur,Adventure,Domestic,Summer,11/22/2022,1719,4.79,305775.63,177.8799476
VIS6503,Thailand,Munnar,Heritage,Domestic,Summer,4/22/2022,2072,4.12,611536.13,295.1429199
VIS6504,Italy,Dubai,City Tourism,Domestic,Winter,12/26/2022,413,4.31,58156.24,140.8141404
VIS6505,Italy,Kuala Lumpur,Hill Station,International,Monsoon,3/13/2024,3497,3.52,431991.3,123.5319703
VIS6506,Dubai,Alappuzha,Heritage,Domestic,Winter,5/20/2022,2039,3.38,61854.04,30.33547818
VIS6507,France,Munnar,City Tourism,International,Summer,1/29/2022,3524,2.76,997373.51,283.02313
VIS6508,Dubai,Bangkok,City Tourism,Domestic,Summer,,847,2.6,198608.08,234.4841558
VIS6509,France,Munnar,Beach,Domestic,Monsoon,1/25/2022,3048,4.42,371574.21,121.9075492
VIS6510,Italy,Munnar,Hill Station,Domestic,Winter,12/2/2023,3529,3.39,262761.26,74.4577104
VIS6511,Indonesia,Bali,Beach,International,Summer,7/10/2023,2481,3.53,266843.9,107.5549778
VIS6512,India,Dubai,Beach,Domestic,Winter,11/7/2023,2990,3.25,116666.24,39.01880936
VIS6513,Thailand,Paris,Heritage,International,Winter,9/29/2021,1581,3.18,271143.46,171.5012397
VIS6514,Dubai,Alappuzha,Heritage,International,Monsoon,12/3/2022,2097,2.69,296268.06,141.2818598
VIS6515,Italy,Munnar,City Tourism,Domestic,Summer,1/11/2022,87,4.02,13196.7,151.6862069
VIS6516,Dubai,Kuala Lumpur,Heritage,International,Winter,9/25/2023,4173,4.41,1060880.39,254.2248718
VIS6517,India,Paris,City Tourism,Domestic,Monsoon,9/13/2021,3565,2.57,504416.63,141.4913408
VIS6518,France,Bangkok,Wildlife,International,Winter,4/1/2024,4575,4.88,840141.86,183.637565
VIS6519,Indonesia,Paris,Heritage,Domestic,Winter,6/27/2021,4377,4.95,1143282.87,261.202392
VIS6520,Singapore,Paris,Wildlife,Domestic,Winter,7/4/2021,1335,4.09,74189.41,55.57259176
VIS6521,France,Kuala Lumpur,Wildlife,Domestic,Summer,1/6/2023,290,4.9,77185.78,266.1578621
VIS6522,France,Alappuzha,Heritage,Domestic,Monsoon,4/12/2024,2636,4.44,188010.47,71.32415402
VIS6523,Thailand,Bangkok,Heritage,International,Winter,11/19/2021,3378,3.4,785220.53,232.4513114
VIS6524,India,Rome,Heritage,Domestic,Monsoon,8/10/2022,3324,3.37,191527.67,57.61963598
VIS6525,Thailand,Kuala Lumpur,Wildlife,Domestic,Winter,10/22/2023,2780,4.21,822290.06,295.7877914
VIS6526,Malaysia,Kuala Lumpur,Heritage,Domestic,Monsoon,6/1/2022,2250,2.76,514322.12,228.5876089
VIS6527,France,Alappuzha,City Tourism,Domestic,Winter,5/24/2021,1837,3.57,487613.01,265.439853
VIS6528,Thailand,Singapore,Adventure,Domestic,Monsoon,7/16/2023,3447,4.48,203476.1,59.02991007
VIS6529,Thailand,Alappuzha,Adventure,International,Winter,11/26/2023,2045,4.98,166006.63,81.17683619
VIS6530,Indonesia,Munnar,Beach,International,Summer,6/30/2023,2331,4.46,569806.95,244.447426
VIS6531,Singapore,Bangkok,Adventure,International,Monsoon,2/13/2024,444,4.62,15998.55,36.03277027
VIS6532,France,Dubai,Wildlife,Domestic,Summer,5/24/2022,3106,3.37,197491.04,63.58372183
VIS6533,Malaysia,Singapore,Hill Station,Domestic,Summer,3/8/2024,2556,3.41,359538.98,140.6647027
VIS6534,Indonesia,Singapore,Beach,International,Winter,8/16/2023,1749,2.64,108572.43,62.07686106
VIS6535,Dubai,Rome,Hill Station,Domestic,Winter,9/12/2023,3914,3.51,259798.76,66.37679101
VIS6536,Dubai,Rome,Beach,International,Winter,10/27/2021,3713,2.53,1097503.25,295.5839618
VIS6537,Malaysia,Kuala Lumpur,Wildlife,Domestic,Winter,2/1/2024,2338,3.28,76704.74,32.80784431
VIS6538,Thailand,Bali,Wildlife,International,Monsoon,10/20/2022,4865,4.82,937783.21,192.7611942
VIS6539,Malaysia,Dubai,Wildlife,International,Summer,2/25/2022,2247,3.64,78358.05,34.8722964
VIS6540,France,Bali,Wildlife,International,Summer,1/25/2021,1553,2.6,411541.05,264.9974565
VIS6541,Italy,Bangkok,City Tourism,International,Winter,4/18/2023,3641,3.34,970874.71,266.6505658
VIS6542,France,Singapore,Heritage,International,Winter,12/14/2023,1203,2.62,346540.91,288.0639318
VIS6543,Malaysia,Dubai,Adventure,International,Summer,11/7/2021,3090,3.68,183594.61,59.41573139
VIS6544,Italy,Rome,Wildlife,International,Winter,10/1/2023,3615,3.79,1016107.51,281.0809156
VIS6545,India,Singapore,Hill Station,Domestic,Winter,1/11/2021,4447,3.23,811276.58,182.4323319
VIS6546,Malaysia,Rome,Hill Station,International,Monsoon,12/15/2023,542,4.07,83049.36,153.2276015
VIS6547,Malaysia,Kochi,Beach,Domestic,Winter,12/21/2022,2644,3.67,155480.81,58.8051475
VIS6548,India,Alappuzha,Adventure,International,Winter,2/15/2022,3906,3.12,1028664.77,263.3550358
VIS6549,France,Bangkok,Hill Station,Domestic,Winter,8/21/2021,2784,3.78,737681.29,264.9717277
VIS6550,Singapore,Bali,Heritage,Domestic,Monsoon,12/8/2022,4308,4.21,972323.69,225.7018779
VIS6551,Singapore,Alappuzha,City Tourism,Domestic,Summer,12/24/2023,4275,3.58,366426.71,85.71385029
VIS6552,Indonesia,Munnar,Wildlife,Domestic,Monsoon,3/23/2021,4846,4.1,495211.31,102.1897049
VIS6553,France,Munnar,Wildlife,Domestic,Summer,12/9/2022,599,4.99,153902.74,256.932788
VIS6554,Singapore,Dubai,Wildlife,International,Summer,2/1/2021,3669,4.75,333180.7,90.80967566
VIS6555,Thailand,Alappuzha,Adventure,International,Monsoon,7/23/2023,4503,3.56,960053.22,213.2030247
VIS6556,Dubai,Dubai,Wildlife,Domestic,Summer,10/18/2022,4207,3.23,1134760.28,269.7314666
VIS6557,Thailand,Kuala Lumpur,Heritage,International,Winter,7/26/2021,2342,3.83,673301.67,287.4900384
VIS6558,Dubai,Singapore,Beach,Domestic,Winter,4/30/2022,910,4.2,120470.32,132.384967
VIS6559,Italy,Munnar,City Tourism,International,Winter,10/4/2023,493,3.32,111874,226.9249493
VIS6560,India,Dubai,Heritage,Domestic,Monsoon,10/29/2021,4920,3.7,146017.78,29.67841057
VIS6561,Dubai,Alappuzha,Adventure,Domestic,Monsoon,,4544,2.64,340780.48,74.99570423
VIS6562,Thailand,Bangkok,Heritage,Domestic,Monsoon,10/31/2023,1927,3.51,376604.2,195.4354956
VIS6563,Indonesia,Singapore,Wildlife,Domestic,Monsoon,10/28/2021,2901,4.57,582918.37,200.9370458
VIS6564,India,Kuala Lumpur,City Tourism,Domestic,Monsoon,5/14/2023,247,3.1,62065.45,251.2771255
VIS6565,India,Alappuzha,City Tourism,Domestic,Summer,6/13/2021,725,3.77,73757.14,101.7339862
VIS6566,Indonesia,Bangkok,Beach,International,Summer,1/31/2021,2326,4.57,82540.93,35.48621238
VIS6567,Dubai,Dubai,Heritage,International,Summer,11/17/2023,4838,4.33,435271,89.96920215
VIS6568,Thailand,Bangkok,Hill Station,Domestic,Monsoon,6/24/2021,3921,3.54,825411.25,210.5103928
VIS6569,India,Bali,Adventure,Domestic,Winter,6/4/2023,2783,3.52,396951.24,142.6342939
VIS6570,Thailand,Paris,Hill Station,Domestic,Winter,10/4/2022,460,4.63,96573.64,209.9426957
VIS6571,Singapore,Paris,Heritage,International,Monsoon,5/22/2021,392,3.93,89896.5,229.3278061
VIS6572,Italy,Rome,Beach,International,Winter,5/12/2021,1051,3.52,252512.1,240.2588963
VIS6573,Dubai,Dubai,City Tourism,International,Monsoon,5/22/2022,3817,4.51,78950.76,20.68398218
VIS6574,France,Bangkok,Adventure,International,Winter,1/10/2022,1836,3.43,123862.72,67.46335512
VIS6575,Thailand,Bali,Beach,Domestic,Winter,9/3/2022,1210,3.83,144161.48,119.141719
VIS6576,Malaysia,Rome,Hill Station,International,Monsoon,7/6/2021,1296,2.5,69739.08,53.81101852
VIS6577,India,Munnar,Adventure,Domestic,Monsoon,11/1/2023,3880,4.43,211456.57,54.49911598
VIS6578,Dubai,Munnar,City Tourism,Domestic,Summer,5/21/2021,858,4.25,186022.57,216.8095221
VIS6579,India,Alappuzha,City Tourism,International,Summer,1/10/2021,3492,4.26,744282.09,213.139201
VIS6580,France,Paris,Wildlife,Domestic,Winter,8/20/2023,3605,3.98,588155.15,163.1498336
VIS6581,Malaysia,Rome,Adventure,International,Monsoon,3/17/2022,2499,3.25,430487.91,172.2640696
VIS6582,Thailand,Rome,Heritage,International,Summer,9/26/2023,693,3.13,109140.4,157.4897547
VIS6583,Singapore,Singapore,Adventure,Domestic,Winter,11/9/2021,1247,2.75,274008.26,219.7339695
VIS6584,India,Singapore,Wildlife,Domestic,Monsoon,12/28/2023,4886,3.47,936324.1,191.634077
VIS6585,Dubai,Bangkok,Hill Station,Domestic,Summer,5/31/2022,1617,2.78,55894.88,34.56702536
VIS6586,France,Kuala Lumpur,Beach,Domestic,Winter,12/13/2022,1200,4.94,47615.17,39.67930833
VIS6587,Dubai,Paris,Adventure,Domestic,Summer,5/4/2022,1695,4.87,363440.65,214.4192625
VIS6588,Singapore,Bali,Hill Station,Domestic,Winter,4/13/2024,4984,3.61,1077200.35,216.1316914
VIS6589,Malaysia,Kuala Lumpur,Heritage,Domestic,Summer,12/28/2021,4271,3.07,207649.48,48.61846874
VIS6590,Malaysia,Bali,City Tourism,Domestic,Summer,3/16/2024,177,4.39,48694.19,275.1084181
VIS6591,Malaysia,Kuala Lumpur,Wildlife,International,Winter,11/23/2023,3576,4.23,779944.32,218.1052349
VIS6592,Dubai,Bali,Beach,International,Summer,8/11/2022,1254,4.52,337395.46,269.0553907
VIS6593,India,Rome,City Tourism,Domestic,Summer,11/17/2021,294,4.3,78869.14,268.262381
VIS6594,Italy,Dubai,Heritage,Domestic,Monsoon,4/17/2021,4548,3.67,824789.3,181.3520888
VIS6595,Dubai,Singapore,Heritage,International,Monsoon,4/26/2023,3711,3.05,797470.32,214.8936459
VIS6596,Indonesia,Kochi,Adventure,Domestic,Summer,1/5/2021,892,4.91,55233.05,61.92045964
VIS6597,Italy,Bali,Beach,International,Summer,11/6/2021,,2.66,224293.75,0
VIS6598,Malaysia,Alappuzha,Adventure,International,Monsoon,10/25/2021,1917,4.08,355484.49,185.4379186
VIS6599,Thailand,Munnar,Hill Station,Domestic,Winter,11/25/2022,3647,3.3,489327.47,134.1725994
VIS6600,India,Paris,Beach,International,Monsoon,10/11/2022,2843,3.99,802188.62,282.1627225
VIS6601,Indonesia,Kochi,Adventure,International,Monsoon,12/24/2023,3767,4.05,241852.75,64.20301301
VIS6602,Italy,Paris,Wildlife,Domestic,Winter,12/27/2021,2353,2.53,157233.33,66.82249469
VIS6603,France,Bali,Wildlife,Domestic,Monsoon,8/24/2023,522,3.58,15802.06,30.27214559
VIS6604,Malaysia,Paris,Hill Station,International,Monsoon,5/13/2022,4462,4.24,352793.32,79.06618557
VIS6605,Italy,Kochi,Hill Station,International,Winter,6/9/2021,1104,3.82,280065.36,253.6823913
VIS6606,Thailand,Singapore,Hill Station,Domestic,Monsoon,1/14/2021,2071,3.08,545178.44,263.244056
VIS6607,Malaysia,Kochi,Wildlife,International,Winter,1/29/2022,2686,3.18,130329.15,48.52164929
VIS6608,France,Kuala Lumpur,City Tourism,Domestic,Winter,1/16/2023,4650,4.2,1083012.16,232.9058409
VIS6609,France,Rome,City Tourism,Domestic,Summer,9/24/2023,1685,4.03,349126.01,207.1964451
VIS6610,Malaysia,Singapore,City Tourism,Domestic,Summer,4/14/2024,4359,3.31,822292.01,188.6423515
VIS6611,Singapore,Bali,Heritage,International,Summer,11/16/2022,557,2.96,65724.78,117.9978097
VIS6612,France,Bangkok,Heritage,International,Winter,2/12/2022,438,2.65,13321.94,30.41538813
VIS6613,India,Paris,City Tourism,Domestic,Monsoon,10/15/2021,4355,4.07,1200393.47,275.6356992
VIS6614,Indonesia,Bali,Wildlife,Domestic,Monsoon,6/27/2023,3467,3.62,277548.89,80.05448226
VIS6615,India,Dubai,Adventure,International,Winter,3/25/2021,939,3.97,82863.58,88.24662407
VIS6616,Indonesia,Kochi,Heritage,International,Monsoon,7/20/2021,4049,3.04,755317.29,186.5441566
VIS6617,Dubai,Bali,City Tourism,Domestic,Winter,2/11/2021,4140,4.66,143309.23,34.61575604
VIS6618,Italy,Munnar,Wildlife,Domestic,Winter,10/13/2022,3020,2.79,471502.01,156.1264934
VIS6619,Thailand,Kuala Lumpur,Adventure,International,Winter,11/5/2023,,4.49,581737.14,0
VIS6620,Indonesia,Alappuzha,Heritage,Domestic,Summer,6/13/2021,4775,4.89,525805.63,110.1163623
VIS6621,France,Bangkok,Wildlife,Domestic,Monsoon,6/9/2022,2879,3,620056.06,215.372025
VIS6622,Italy,Bali,Heritage,Domestic,Monsoon,9/26/2022,86,2.6,10476.86,121.8239535
VIS6623,Indonesia,Singapore,Wildlife,Domestic,Summer,1/11/2024,550,4.67,129412.22,235.2949455
VIS6624,Dubai,Bangkok,Adventure,International,Monsoon,2/24/2021,3855,4.33,1117841.25,289.9717899
VIS6625,Thailand,Bali,Wildlife,Domestic,Monsoon,2/8/2023,1089,2.75,118422.49,108.7442516
VIS6626,Indonesia,Alappuzha,City Tourism,Domestic,Summer,1/16/2022,1149,3.82,168580.9,146.7196693
VIS6627,Indonesia,Munnar,Adventure,Domestic,Winter,5/15/2023,924,2.97,260367.56,281.7830736
VIS6628,Thailand,Kochi,Heritage,Domestic,Summer,12/13/2023,859,2.97,206343.9,240.2140861
VIS6629,Italy,Alappuzha,Beach,Domestic,Monsoon,7/19/2023,4394,4.13,348231.38,79.25156577
VIS6630,Singapore,Munnar,Heritage,International,Summer,11/24/2022,3888,3.96,750854.7,193.1210648
VIS6631,France,Munnar,Heritage,Domestic,Winter,9/26/2023,4962,2.71,861465.73,173.6126018
VIS6632,Malaysia,Rome,Beach,International,Summer,1/27/2021,3829,2.95,403576.68,105.4000209
VIS6633,Singapore,Rome,City Tourism,Domestic,Winter,1/14/2021,218,4.58,30212.44,138.5891743
VIS6634,Italy,Bali,Beach,International,Winter,8/15/2022,1318,3.24,81019.75,61.47173748
VIS6635,France,Bangkok,Adventure,Domestic,Summer,10/10/2022,407,3.09,121205.81,297.802973
VIS6636,Indonesia,Rome,Hill Station,Domestic,Monsoon,4/20/2021,190,3.24,31883.56,167.8082105
VIS6637,India,Alappuzha,Wildlife,Domestic,Monsoon,2/8/2023,2520,3.91,205427.38,81.51880159
VIS6638,France,Rome,Adventure,Domestic,Monsoon,6/12/2023,2807,3.68,778015.76,277.1698468
VIS6639,Dubai,Bali,Wildlife,International,Monsoon,12/4/2023,3478,2.94,202009.34,58.0820414
VIS6640,Italy,Alappuzha,Adventure,Domestic,Winter,6/1/2022,4266,3.67,105020.56,24.61804032
VIS6641,Malaysia,Kochi,Hill Station,Domestic,Summer,12/15/2022,2285,4.61,334529.79,146.4025339
VIS6642,France,Bangkok,Adventure,International,Monsoon,11/21/2023,1013,4.34,121712.9,120.1509378
VIS6643,India,Kochi,Hill Station,Domestic,Monsoon,2/22/2024,64,3.99,3354.1,52.4078125
VIS6644,Malaysia,Singapore,Heritage,International,Summer,4/28/2021,2526,3.89,363883.41,144.05519
VIS6645,Indonesia,Alappuzha,Beach,Domestic,Winter,11/18/2022,98,4.47,7370.38,75.20795918
VIS6646,Singapore,Kochi,City Tourism,International,Summer,12/1/2023,2454,3.88,432170.77,176.1087082
VIS6647,Dubai,Alappuzha,Beach,International,Summer,4/21/2022,4519,4.73,476146.37,105.3654282
VIS6648,Dubai,Rome,Hill Station,Domestic,Monsoon,9/23/2023,3456,3.68,891593.92,257.9843519
VIS6649,Malaysia,Rome,Adventure,International,Summer,3/6/2022,1410,3.07,339847.3,241.0264539
VIS6650,Italy,Munnar,Hill Station,Domestic,Summer,3/5/2021,3578,3.13,983417.33,274.8511263
VIS6651,Dubai,Kochi,Hill Station,Domestic,Winter,9/19/2021,4688,4.2,730362.93,155.7941404
VIS6652,Dubai,Alappuzha,Wildlife,International,Winter,7/17/2023,77,4.34,15711.56,204.0462338
VIS6653,Dubai,Kochi,Adventure,Domestic,Winter,3/4/2021,484,2.77,95739.54,197.8089669
VIS6654,Indonesia,Bali,City Tourism,International,Summer,2/19/2021,3170,3.87,738886.89,233.087347
VIS6655,Singapore,Paris,Hill Station,Domestic,Summer,1/28/2022,3977,4.68,603503.43,151.7484109
VIS6656,India,Paris,City Tourism,Domestic,Summer,8/24/2023,1324,4.35,344706.47,260.3523187
VIS6657,India,Kuala Lumpur,Adventure,Domestic,Monsoon,1/19/2022,1746,3.93,305933.23,175.2194903
VIS6658,Italy,Rome,Heritage,Domestic,Monsoon,1/9/2024,861,3,236455.25,274.6286295
VIS6659,Thailand,Kochi,Hill Station,Domestic,Winter,1/20/2021,207,3.9,18708.75,90.38043478
VIS6660,Dubai,Bali,Adventure,Domestic,Winter,8/10/2022,655,4.19,25696.93,39.2319542
VIS6661,Singapore,Paris,Wildlife,Domestic,Winter,5/26/2021,1844,2.69,527963.59,286.3143113
VIS6662,Dubai,Singapore,City Tourism,Domestic,Winter,12/17/2023,4264,4.78,798337.25,187.22731
VIS6663,Italy,Kochi,Heritage,International,Summer,1/16/2024,2866,2.56,827691.53,288.7967655
VIS6664,Indonesia,Munnar,Adventure,International,Summer,3/28/2022,4558,2.56,200708.09,44.03424528
VIS6665,Malaysia,Dubai,Hill Station,International,Winter,8/30/2023,1505,4.23,132803.03,88.24121595
VIS6666,India,Bali,Hill Station,International,Summer,6/30/2023,3297,2.81,205276.77,62.26168335
VIS6667,Malaysia,Alappuzha,City Tourism,Domestic,Monsoon,12/28/2023,3004,4,732647.64,243.8906924
VIS6668,Indonesia,Paris,Hill Station,Domestic,Summer,3/10/2023,1760,2.64,321511.87,182.6771989
VIS6669,Dubai,Bangkok,Hill Station,International,Summer,2/16/2022,2090,3.13,125220.34,59.91403828
VIS6670,Malaysia,Kuala Lumpur,Wildlife,International,Winter,2/7/2021,3045,3.63,910299.93,298.9490739
VIS6671,Indonesia,Rome,City Tourism,International,Summer,12/13/2021,4525,4.47,583961.72,129.0523138
VIS6672,Indonesia,Munnar,Beach,International,Winter,2/3/2022,2546,4.99,292200.18,114.7683346
VIS6673,Italy,Bali,Hill Station,Domestic,Winter,10/25/2022,316,4.2,21536.31,68.15287975
VIS6674,Indonesia,Bangkok,Heritage,International,Monsoon,11/12/2021,387,3.64,24176.53,62.47165375
VIS6675,Italy,Dubai,Heritage,International,Summer,12/6/2023,670,4.35,142988.2,213.4152239
VIS6676,Singapore,Bangkok,City Tourism,Domestic,Summer,12/11/2021,1909,2.8,250242.63,131.085715
VIS6677,Indonesia,Bali,Adventure,International,Monsoon,1/11/2021,2147,2.64,619313.24,288.4551653
VIS6678,Dubai,Rome,Beach,Domestic,Winter,12/15/2022,259,3.36,33889.8,130.8486486
VIS6679,Thailand,Dubai,Adventure,Domestic,Summer,12/30/2021,,4.27,171469.1,0
VIS6680,France,Dubai,Wildlife,Domestic,Monsoon,6/7/2023,3953,2.88,598815.17,151.4837263
VIS6681,Dubai,Bangkok,Hill Station,Domestic,Summer,8/8/2023,4600,4.36,589697.25,128.1950543
VIS6682,Indonesia,Kuala Lumpur,Heritage,Domestic,Summer,3/11/2021,1590,4.61,338649.85,212.987327
VIS6683,India,Bangkok,Adventure,International,Winter,5/17/2021,616,2.94,144391.31,234.4014773
VIS6684,Italy,Bali,Adventure,Domestic,Winter,4/28/2022,3735,3.21,1049383.79,280.9595154
VIS6685,Italy,Kochi,Beach,Domestic,Winter,9/6/2023,1573,2.85,254874.69,162.0309536
VIS6686,Indonesia,Bangkok,City Tourism,International,Summer,12/10/2021,2176,2.75,56221.18,25.83693934
VIS6687,Singapore,Paris,Heritage,Domestic,Winter,12/25/2023,3195,3.01,744216.79,232.9317027
VIS6688,Italy,Bali,Adventure,Domestic,Winter,4/4/2021,3605,3.64,902556.58,250.3624355
VIS6689,Singapore,Paris,Beach,International,Summer,1/23/2023,2029,4.41,174555.98,86.03054707
VIS6690,India,Alappuzha,Adventure,Domestic,Winter,9/10/2023,4669,2.99,793968.7,170.0511244
VIS6691,India,Singapore,Wildlife,International,Summer,12/2/2021,2994,3.5,120102.49,40.11439212
VIS6692,Malaysia,Kuala Lumpur,Adventure,Domestic,Winter,4/26/2021,95,3.8,9512.93,100.1361053
VIS6693,Italy,Munnar,Beach,International,Winter,2/25/2024,3768,2.73,109670.87,29.10585722
VIS6694,Malaysia,Dubai,Heritage,Domestic,Summer,12/22/2023,1648,4.52,57715.33,35.02143811
VIS6695,Singapore,Dubai,Wildlife,International,Winter,11/1/2022,3356,4.67,906350.04,270.0685459
VIS6696,Italy,Paris,Adventure,International,Summer,10/1/2022,877,3.74,216442.2,246.7984036
VIS6697,Thailand,Kuala Lumpur,Hill Station,International,Summer,12/7/2021,2046,4.73,137170.03,67.04302542
VIS6698,France,Rome,Adventure,Domestic,Monsoon,2/7/2022,4342,2.71,823680.45,189.7007024
VIS6699,Dubai,Bali,Wildlife,International,Monsoon,2/11/2024,3300,3.53,282908.62,85.72988485
VIS6700,Indonesia,Dubai,Adventure,International,Summer,8/19/2023,4669,4.33,595845.63,127.6173977
VIS6701,Singapore,Bangkok,Heritage,Domestic,Winter,11/27/2023,2650,3.05,601280.94,226.8984679
VIS6702,Singapore,Paris,Wildlife,Domestic,Winter,9/15/2022,4316,4.12,661543.07,153.276893
VIS6703,Dubai,Bangkok,Heritage,Domestic,Monsoon,,2340,4.71,571021.17,244.026141
VIS6704,Malaysia,Bali,Wildlife,Domestic,Monsoon,1/19/2023,4388,3.44,381778.84,87.0052051
VIS6705,Dubai,Bali,Adventure,Domestic,Summer,12/21/2021,3676,3.49,324973.66,88.40415125
VIS6706,Thailand,Bali,City Tourism,Domestic,Summer,1/20/2023,46,4.88,12898.42,280.4004348
VIS6707,Malaysia,Bangkok,City Tourism,Domestic,Summer,1/9/2024,510,4.31,97171.18,190.5317255
VIS6708,Singapore,Bali,City Tourism,Domestic,Summer,5/17/2022,1144,4.3,258428.51,225.8990472
VIS6709,Indonesia,Dubai,Beach,Domestic,Winter,4/8/2021,681,4.33,156859.27,230.3366667
VIS6710,Singapore,Dubai,Beach,International,Summer,8/9/2023,1395,4.05,97369.81,69.79914695
VIS6711,Indonesia,Dubai,Hill Station,International,Winter,4/2/2022,4496,3.49,805835.03,179.23377
VIS6712,Dubai,Dubai,Hill Station,International,Summer,10/18/2022,2390,4.32,339936.19,142.2327155
VIS6713,India,Bali,Heritage,Domestic,Monsoon,5/20/2023,3093,3.75,771559.61,249.4534788
